777/1602, iter = 0.000176 seconds
778/1602, iter = 0.000176 seconds
779/1602, iter = 0.000184 seconds
780/1602, iter = 0.000180 seconds
781/1602, iter = 0.000174 seconds
782/1602, iter = 0.000176 seconds
783/1602, iter = 0.000178 seconds
784/1602, iter = 0.000176 seconds
785/1602, iter = 0.000186 seconds
786/1602, iter = 0.000178 seconds
787/1602, iter = 0.000178 seconds
788/1602, iter = 0.000178 seconds
789/1602, iter = 0.000178 seconds
790/1602, iter = 0.000177 seconds
791/1602, iter = 0.000183 seconds
792/1602, iter = 0.000176 seconds
793/1602, iter = 0.000177 seconds
794/1602, iter = 0.000174 seconds
795/1602, iter = 0.000174 seconds
796/1602, iter = 0.000184 seconds
797/1602, iter = 0.000183 seconds
798/1602, iter = 0.000177 seconds
799/1602, iter = 0.000178 seconds
800/1602, iter = 0.000173 seconds
801/1602, iter = 0.000177 seconds
802/1602, iter = 0.000186 seconds
803/1602, iter = 0.000175 seconds
804/1602, iter = 0.000177 seconds
805/1602, iter = 0.000177 seconds
806/1602, iter = 0.000180 seconds
807/1602, iter = 0.000183 seconds
808/1602, iter = 0.000177 seconds
809/1602, iter = 0.000176 seconds
810/1602, iter = 0.000180 seconds
811/1602, iter = 0.000178 seconds
812/1602, iter = 0.000177 seconds
813/1602, iter = 0.000205 seconds
814/1602, iter = 0.000182 seconds
815/1602, iter = 0.000177 seconds
816/1602, iter = 0.000177 seconds
817/1602, iter = 0.000179 seconds
818/1602, iter = 0.000181 seconds
819/1602, iter = 0.000185 seconds
820/1602, iter = 0.000187 seconds
821/1602, iter = 0.000185 seconds
822/1602, iter = 0.000178 seconds
823/1602, iter = 0.000172 seconds
824/1602, iter = 0.000182 seconds
825/1602, iter = 0.000180 seconds
826/1602, iter = 0.000178 seconds
827/1602, iter = 0.000177 seconds
828/1602, iter = 0.000180 seconds
829/1602, iter = 0.000184 seconds
830/1602, iter = 0.000178 seconds
831/1602, iter = 0.000176 seconds
832/1602, iter = 0.000177 seconds
833/1602, iter = 0.000177 seconds
834/1602, iter = 0.000174 seconds
835/1602, iter = 0.000185 seconds
836/1602, iter = 0.000177 seconds
837/1602, iter = 0.000176 seconds
838/1602, iter = 0.000178 seconds
839/1602, iter = 0.000175 seconds
840/1602, iter = 0.000181 seconds
841/1602, iter = 0.000179 seconds
842/1602, iter = 0.000180 seconds
843/1602, iter = 0.000225 seconds
844/1602, iter = 0.000180 seconds
845/1602, iter = 0.000177 seconds
846/1602, iter = 0.000201 seconds
847/1602, iter = 0.000188 seconds
848/1602, iter = 0.000188 seconds
849/1602, iter = 0.000194 seconds
850/1602, iter = 0.000198 seconds
851/1602, iter = 0.000186 seconds
852/1602, iter = 0.000185 seconds
853/1602, iter = 0.000182 seconds
854/1602, iter = 0.000178 seconds
855/1602, iter = 0.000176 seconds
856/1602, iter = 0.000183 seconds
857/1602, iter = 0.000184 seconds
858/1602, iter = 0.000187 seconds
859/1602, iter = 0.000197 seconds
860/1602, iter = 0.000182 seconds
861/1602, iter = 0.000178 seconds
862/1602, iter = 0.000186 seconds
863/1602, iter = 0.000179 seconds
864/1602, iter = 0.000178 seconds
865/1602, iter = 0.000179 seconds
866/1602, iter = 0.000178 seconds
867/1602, iter = 0.000184 seconds
868/1602, iter = 0.000179 seconds
869/1602, iter = 0.000178 seconds
870/1602, iter = 0.000187 seconds
871/1602, iter = 0.000183 seconds
872/1602, iter = 0.000179 seconds
873/1602, iter = 0.000202 seconds
874/1602, iter = 0.000189 seconds
875/1602, iter = 0.000177 seconds
876/1602, iter = 0.000176 seconds
877/1602, iter = 0.000191 seconds
878/1602, iter = 0.000186 seconds
879/1602, iter = 0.000177 seconds
880/1602, iter = 0.000178 seconds
881/1602, iter = 0.000177 seconds
882/1602, iter = 0.000175 seconds
883/1602, iter = 0.000179 seconds
884/1602, iter = 0.000183 seconds
885/1602, iter = 0.000177 seconds
886/1602, iter = 0.000176 seconds
887/1602, iter = 0.000182 seconds
888/1602, iter = 0.000178 seconds
889/1602, iter = 0.000185 seconds
890/1602, iter = 0.000178 seconds
891/1602, iter = 0.000178 seconds
892/1602, iter = 0.000180 seconds
893/1602, iter = 0.000180 seconds
894/1602, iter = 0.000181 seconds
895/1602, iter = 0.000196 seconds
896/1602, iter = 0.000178 seconds
897/1602, iter = 0.000176 seconds
898/1602, iter = 0.000176 seconds
899/1602, iter = 0.000172 seconds
900/1602, iter = 0.000208 seconds
901/1602, iter = 0.000184 seconds
902/1602, iter = 0.000177 seconds
903/1602, iter = 0.000178 seconds
904/1602, iter = 0.000173 seconds
905/1602, iter = 0.000178 seconds
906/1602, iter = 0.000182 seconds
907/1602, iter = 0.000182 seconds
908/1602, iter = 0.000187 seconds
909/1602, iter = 0.000178 seconds
910/1602, iter = 0.000177 seconds
911/1602, iter = 0.000181 seconds
912/1602, iter = 0.000177 seconds
913/1602, iter = 0.000178 seconds
914/1602, iter = 0.000179 seconds
915/1602, iter = 0.000181 seconds
916/1602, iter = 0.000178 seconds
917/1602, iter = 0.000182 seconds
918/1602, iter = 0.000174 seconds
919/1602, iter = 0.000179 seconds
920/1602, iter = 0.000177 seconds
921/1602, iter = 0.000183 seconds
922/1602, iter = 0.000188 seconds
923/1602, iter = 0.000177 seconds
924/1602, iter = 0.000177 seconds
925/1602, iter = 0.000173 seconds
926/1602, iter = 0.000175 seconds
927/1602, iter = 0.000175 seconds
928/1602, iter = 0.000195 seconds
929/1602, iter = 0.000178 seconds
930/1602, iter = 0.000174 seconds
931/1602, iter = 0.000180 seconds
932/1602, iter = 0.000179 seconds
933/1602, iter = 0.000188 seconds
934/1602, iter = 0.000182 seconds
935/1602, iter = 0.000178 seconds
936/1602, iter = 0.000175 seconds
937/1602, iter = 0.000179 seconds
938/1602, iter = 0.000178 seconds
939/1602, iter = 0.000183 seconds
940/1602, iter = 0.000177 seconds
941/1602, iter = 0.000178 seconds
942/1602, iter = 0.000216 seconds
943/1602, iter = 0.000185 seconds
944/1602, iter = 0.000184 seconds
945/1602, iter = 0.000177 seconds
946/1602, iter = 0.000175 seconds
947/1602, iter = 0.000183 seconds
948/1602, iter = 0.000198 seconds
949/1602, iter = 0.000179 seconds
950/1602, iter = 0.000205 seconds
951/1602, iter = 0.000190 seconds
952/1602, iter = 0.000177 seconds
953/1602, iter = 0.000193 seconds
954/1602, iter = 0.000179 seconds
955/1602, iter = 0.000190 seconds
956/1602, iter = 0.000179 seconds
957/1602, iter = 0.000175 seconds
958/1602, iter = 0.000176 seconds
959/1602, iter = 0.000178 seconds
960/1602, iter = 0.000177 seconds
961/1602, iter = 0.000184 seconds
962/1602, iter = 0.000176 seconds
963/1602, iter = 0.000176 seconds
964/1602, iter = 0.000179 seconds
965/1602, iter = 0.000173 seconds
966/1602, iter = 0.000182 seconds
967/1602, iter = 0.000190 seconds
968/1602, iter = 0.000186 seconds
969/1602, iter = 0.000179 seconds
970/1602, iter = 0.000180 seconds
971/1602, iter = 0.000174 seconds
972/1602, iter = 0.000191 seconds
973/1602, iter = 0.000176 seconds
974/1602, iter = 0.000189 seconds
975/1602, iter = 0.000180 seconds
976/1602, iter = 0.000175 seconds
977/1602, iter = 0.000192 seconds
978/1602, iter = 0.000180 seconds
979/1602, iter = 0.000177 seconds
980/1602, iter = 0.000176 seconds
981/1602, iter = 0.000184 seconds
982/1602, iter = 0.000178 seconds
983/1602, iter = 0.000195 seconds
984/1602, iter = 0.000184 seconds
985/1602, iter = 0.000180 seconds
986/1602, iter = 0.000179 seconds
987/1602, iter = 0.000176 seconds
988/1602, iter = 0.000186 seconds
989/1602, iter = 0.000180 seconds
990/1602, iter = 0.000179 seconds
991/1602, iter = 0.000192 seconds
992/1602, iter = 0.000178 seconds
993/1602, iter = 0.000174 seconds
994/1602, iter = 0.000184 seconds
995/1602, iter = 0.000180 seconds
996/1602, iter = 0.000177 seconds
997/1602, iter = 0.000178 seconds
998/1602, iter = 0.000176 seconds
999/1602, iter = 0.000196 seconds
1000/1602, iter = 0.000183 seconds
1001/1602, iter = 0.000179 seconds
1002/1602, iter = 0.000177 seconds
1003/1602, iter = 0.000178 seconds
1004/1602, iter = 0.000176 seconds
1005/1602, iter = 0.000184 seconds
1006/1602, iter = 0.000177 seconds
1007/1602, iter = 0.000180 seconds
1008/1602, iter = 0.000178 seconds
1009/1602, iter = 0.000177 seconds
1010/1602, iter = 0.000192 seconds
1011/1602, iter = 0.000180 seconds
1012/1602, iter = 0.000180 seconds
1013/1602, iter = 0.000178 seconds
1014/1602, iter = 0.000175 seconds
1015/1602, iter = 0.000176 seconds
1016/1602, iter = 0.000185 seconds
1017/1602, iter = 0.000179 seconds
1018/1602, iter = 0.000178 seconds
1019/1602, iter = 0.000179 seconds
1020/1602, iter = 0.000179 seconds
1021/1602, iter = 0.000188 seconds
1022/1602, iter = 0.000180 seconds
1023/1602, iter = 0.000176 seconds
1024/1602, iter = 0.000178 seconds
1025/1602, iter = 0.000181 seconds
1026/1602, iter = 0.000184 seconds
1027/1602, iter = 0.000188 seconds
1028/1602, iter = 0.000178 seconds
1029/1602, iter = 0.000183 seconds
1030/1602, iter = 0.000178 seconds
1031/1602, iter = 0.000176 seconds
1032/1602, iter = 0.000181 seconds
1033/1602, iter = 0.000179 seconds
1034/1602, iter = 0.000177 seconds
1035/1602, iter = 0.000181 seconds
1036/1602, iter = 0.000201 seconds
1037/1602, iter = 0.000208 seconds
1038/1602, iter = 0.000192 seconds
1039/1602, iter = 0.000174 seconds
1040/1602, iter = 0.000178 seconds
1041/1602, iter = 0.000184 seconds
1042/1602, iter = 0.000200 seconds
1043/1602, iter = 0.000190 seconds
1044/1602, iter = 0.000188 seconds
1045/1602, iter = 0.000183 seconds
1046/1602, iter = 0.000183 seconds
1047/1602, iter = 0.000176 seconds
1048/1602, iter = 0.000180 seconds
1049/1602, iter = 0.000176 seconds
1050/1602, iter = 0.000181 seconds
1051/1602, iter = 0.000177 seconds
1052/1602, iter = 0.000190 seconds
1053/1602, iter = 0.000177 seconds
1054/1602, iter = 0.000176 seconds
1055/1602, iter = 0.000180 seconds
1056/1602, iter = 0.000177 seconds
1057/1602, iter = 0.000180 seconds
1058/1602, iter = 0.000176 seconds
1059/1602, iter = 0.000179 seconds
1060/1602, iter = 0.000177 seconds
1061/1602, iter = 0.000199 seconds
1062/1602, iter = 0.000178 seconds
1063/1602, iter = 0.000178 seconds
1064/1602, iter = 0.000190 seconds
1065/1602, iter = 0.000174 seconds
1066/1602, iter = 0.000184 seconds
1067/1602, iter = 0.000182 seconds
1068/1602, iter = 0.000177 seconds
1069/1602, iter = 0.000177 seconds
1070/1602, iter = 0.000178 seconds
1071/1602, iter = 0.000175 seconds
1072/1602, iter = 0.000186 seconds
1073/1602, iter = 0.000180 seconds
1074/1602, iter = 0.000179 seconds
1075/1602, iter = 0.000175 seconds
1076/1602, iter = 0.000178 seconds
1077/1602, iter = 0.000181 seconds
1078/1602, iter = 0.000179 seconds
1079/1602, iter = 0.000175 seconds
1080/1602, iter = 0.000191 seconds
1081/1602, iter = 0.000173 seconds
1082/1602, iter = 0.000176 seconds
1083/1602, iter = 0.000183 seconds
1084/1602, iter = 0.000181 seconds
1085/1602, iter = 0.000180 seconds
1086/1602, iter = 0.000183 seconds
1087/1602, iter = 0.000179 seconds
1088/1602, iter = 0.000183 seconds
1089/1602, iter = 0.000188 seconds
1090/1602, iter = 0.000178 seconds
1091/1602, iter = 0.000178 seconds
1092/1602, iter = 0.000172 seconds
1093/1602, iter = 0.000185 seconds
1094/1602, iter = 0.000184 seconds
1095/1602, iter = 0.000181 seconds
1096/1602, iter = 0.000177 seconds
1097/1602, iter = 0.000176 seconds
1098/1602, iter = 0.000181 seconds
1099/1602, iter = 0.000182 seconds
1100/1602, iter = 0.000182 seconds
1101/1602, iter = 0.000191 seconds
1102/1602, iter = 0.000176 seconds
1103/1602, iter = 0.000179 seconds
1104/1602, iter = 0.000174 seconds
1105/1602, iter = 0.000184 seconds
1106/1602, iter = 0.000181 seconds
1107/1602, iter = 0.000180 seconds
1108/1602, iter = 0.000174 seconds
1109/1602, iter = 0.000179 seconds
1110/1602, iter = 0.000176 seconds
1111/1602, iter = 0.000186 seconds
1112/1602, iter = 0.000174 seconds
1113/1602, iter = 0.000179 seconds
1114/1602, iter = 0.000177 seconds
1115/1602, iter = 0.000176 seconds
1116/1602, iter = 0.000180 seconds
1117/1602, iter = 0.000181 seconds
1118/1602, iter = 0.000176 seconds
1119/1602, iter = 0.000180 seconds
1120/1602, iter = 0.000178 seconds
1121/1602, iter = 0.000180 seconds
1122/1602, iter = 0.000184 seconds
1123/1602, iter = 0.000181 seconds
1124/1602, iter = 0.000182 seconds
1125/1602, iter = 0.000175 seconds
1126/1602, iter = 0.000172 seconds
1127/1602, iter = 0.000184 seconds
1128/1602, iter = 0.000175 seconds
1129/1602, iter = 0.000196 seconds
1130/1602, iter = 0.000194 seconds
1131/1602, iter = 0.000176 seconds
1132/1602, iter = 0.000176 seconds
1133/1602, iter = 0.000204 seconds
1134/1602, iter = 0.000183 seconds
1135/1602, iter = 0.000217 seconds
1136/1602, iter = 0.000183 seconds
1137/1602, iter = 0.000173 seconds
1138/1602, iter = 0.000193 seconds
1139/1602, iter = 0.000190 seconds
1140/1602, iter = 0.000179 seconds
1141/1602, iter = 0.000176 seconds
1142/1602, iter = 0.000175 seconds
1143/1602, iter = 0.000192 seconds
1144/1602, iter = 0.000182 seconds
1145/1602, iter = 0.000174 seconds
1146/1602, iter = 0.000174 seconds
1147/1602, iter = 0.000176 seconds
1148/1602, iter = 0.000177 seconds
1149/1602, iter = 0.000187 seconds
1150/1602, iter = 0.000179 seconds
1151/1602, iter = 0.000176 seconds
1152/1602, iter = 0.000175 seconds
1153/1602, iter = 0.000176 seconds
1154/1602, iter = 0.000176 seconds
1155/1602, iter = 0.000186 seconds
1156/1602, iter = 0.000181 seconds
1157/1602, iter = 0.000177 seconds
1158/1602, iter = 0.000175 seconds
1159/1602, iter = 0.000176 seconds
1160/1602, iter = 0.000183 seconds
1161/1602, iter = 0.000183 seconds
1162/1602, iter = 0.000189 seconds
1163/1602, iter = 0.000181 seconds
1164/1602, iter = 0.000178 seconds
1165/1602, iter = 0.000177 seconds
1166/1602, iter = 0.000183 seconds
1167/1602, iter = 0.000178 seconds
1168/1602, iter = 0.000180 seconds
1169/1602, iter = 0.000176 seconds
1170/1602, iter = 0.000177 seconds
1171/1602, iter = 0.000182 seconds
1172/1602, iter = 0.000178 seconds
1173/1602, iter = 0.000178 seconds
1174/1602, iter = 0.000179 seconds
1175/1602, iter = 0.000179 seconds
1176/1602, iter = 0.000179 seconds
1177/1602, iter = 0.000190 seconds
1178/1602, iter = 0.000181 seconds
1179/1602, iter = 0.000180 seconds
1180/1602, iter = 0.000177 seconds
1181/1602, iter = 0.000176 seconds
1182/1602, iter = 0.000183 seconds
1183/1602, iter = 0.000178 seconds
1184/1602, iter = 0.000177 seconds
1185/1602, iter = 0.000177 seconds
1186/1602, iter = 0.000186 seconds
1187/1602, iter = 0.000178 seconds
1188/1602, iter = 0.000182 seconds
1189/1602, iter = 0.000180 seconds
1190/1602, iter = 0.000181 seconds
1191/1602, iter = 0.000176 seconds
1192/1602, iter = 0.000179 seconds
1193/1602, iter = 0.000182 seconds
1194/1602, iter = 0.000182 seconds
1195/1602, iter = 0.000180 seconds
1196/1602, iter = 0.000178 seconds
1197/1602, iter = 0.000185 seconds
1198/1602, iter = 0.000178 seconds
1199/1602, iter = 0.000185 seconds
1200/1602, iter = 0.000175 seconds
1201/1602, iter = 0.000174 seconds
1202/1602, iter = 0.000184 seconds
1203/1602, iter = 0.000183 seconds
1204/1602, iter = 0.000187 seconds
1205/1602, iter = 0.000184 seconds
1206/1602, iter = 0.000184 seconds
1207/1602, iter = 0.000225 seconds
1208/1602, iter = 0.000184 seconds
1209/1602, iter = 0.000178 seconds
1210/1602, iter = 0.000188 seconds
1211/1602, iter = 0.000186 seconds
1212/1602, iter = 0.000180 seconds
1213/1602, iter = 0.000177 seconds
1214/1602, iter = 0.000175 seconds
1215/1602, iter = 0.000183 seconds
1216/1602, iter = 0.000180 seconds
1217/1602, iter = 0.000176 seconds
1218/1602, iter = 0.000176 seconds
1219/1602, iter = 0.000180 seconds
1220/1602, iter = 0.000182 seconds
1221/1602, iter = 0.000196 seconds
1222/1602, iter = 0.000186 seconds
1223/1602, iter = 0.000189 seconds
1224/1602, iter = 0.000183 seconds
1225/1602, iter = 0.000205 seconds
1226/1602, iter = 0.000198 seconds
1227/1602, iter = 0.000179 seconds
1228/1602, iter = 0.000181 seconds
1229/1602, iter = 0.000196 seconds
1230/1602, iter = 0.000179 seconds
1231/1602, iter = 0.000181 seconds
1232/1602, iter = 0.000182 seconds
1233/1602, iter = 0.000175 seconds
1234/1602, iter = 0.000176 seconds
1235/1602, iter = 0.000178 seconds
1236/1602, iter = 0.000184 seconds
1237/1602, iter = 0.000181 seconds
1238/1602, iter = 0.000173 seconds
1239/1602, iter = 0.000178 seconds
1240/1602, iter = 0.000180 seconds
1241/1602, iter = 0.000179 seconds
1242/1602, iter = 0.000184 seconds
1243/1602, iter = 0.000184 seconds
1244/1602, iter = 0.000175 seconds
1245/1602, iter = 0.000174 seconds
1246/1602, iter = 0.000175 seconds
1247/1602, iter = 0.000175 seconds
1248/1602, iter = 0.000191 seconds
1249/1602, iter = 0.000181 seconds
1250/1602, iter = 0.000195 seconds
1251/1602, iter = 0.000179 seconds
1252/1602, iter = 0.000178 seconds
1253/1602, iter = 0.000183 seconds
1254/1602, iter = 0.000181 seconds
1255/1602, iter = 0.000176 seconds
1256/1602, iter = 0.000179 seconds
1257/1602, iter = 0.000180 seconds
1258/1602, iter = 0.000175 seconds
1259/1602, iter = 0.000188 seconds
1260/1602, iter = 0.000185 seconds
1261/1602, iter = 0.000179 seconds
1262/1602, iter = 0.000175 seconds
1263/1602, iter = 0.000178 seconds
1264/1602, iter = 0.000180 seconds
1265/1602, iter = 0.000179 seconds
1266/1602, iter = 0.000177 seconds
1267/1602, iter = 0.000177 seconds
1268/1602, iter = 0.000178 seconds
1269/1602, iter = 0.000182 seconds
1270/1602, iter = 0.000178 seconds
1271/1602, iter = 0.000178 seconds
1272/1602, iter = 0.000177 seconds
1273/1602, iter = 0.000178 seconds
1274/1602, iter = 0.000172 seconds
1275/1602, iter = 0.000178 seconds
1276/1602, iter = 0.000182 seconds
1277/1602, iter = 0.000178 seconds
1278/1602, iter = 0.000179 seconds
1279/1602, iter = 0.000179 seconds
1280/1602, iter = 0.000180 seconds
1281/1602, iter = 0.000182 seconds
1282/1602, iter = 0.000177 seconds
1283/1602, iter = 0.000145 seconds
1284/1602, iter = 0.000174 seconds
1285/1602, iter = 0.000191 seconds
1286/1602, iter = 0.000182 seconds
1287/1602, iter = 0.000183 seconds
1288/1602, iter = 0.000177 seconds
1289/1602, iter = 0.000175 seconds
1290/1602, iter = 0.000175 seconds
1291/1602, iter = 0.000180 seconds
1292/1602, iter = 0.000180 seconds
1293/1602, iter = 0.000179 seconds
1294/1602, iter = 0.000176 seconds
1295/1602, iter = 0.000175 seconds
1296/1602, iter = 0.000177 seconds
1297/1602, iter = 0.000180 seconds
1298/1602, iter = 0.000181 seconds
1299/1602, iter = 0.000181 seconds
1300/1602, iter = 0.000191 seconds
1301/1602, iter = 0.000188 seconds
1302/1602, iter = 0.000177 seconds
1303/1602, iter = 0.000180 seconds
1304/1602, iter = 0.000183 seconds
1305/1602, iter = 0.000184 seconds
1306/1602, iter = 0.000191 seconds
1307/1602, iter = 0.000186 seconds
1308/1602, iter = 0.000189 seconds
1309/1602, iter = 0.000203 seconds
1310/1602, iter = 0.000188 seconds
1311/1602, iter = 0.000176 seconds
1312/1602, iter = 0.000179 seconds
1313/1602, iter = 0.000178 seconds
1314/1602, iter = 0.000187 seconds
1315/1602, iter = 0.000179 seconds
1316/1602, iter = 0.000186 seconds
1317/1602, iter = 0.000198 seconds
1318/1602, iter = 0.000174 seconds
1319/1602, iter = 0.000189 seconds
1320/1602, iter = 0.000183 seconds
1321/1602, iter = 0.000186 seconds
1322/1602, iter = 0.000175 seconds
1323/1602, iter = 0.000176 seconds
1324/1602, iter = 0.000178 seconds
1325/1602, iter = 0.000254 seconds
1326/1602, iter = 0.000189 seconds
1327/1602, iter = 0.000179 seconds
1328/1602, iter = 0.000189 seconds
1329/1602, iter = 0.000182 seconds
1330/1602, iter = 0.000200 seconds
1331/1602, iter = 0.000198 seconds
1332/1602, iter = 0.000190 seconds
1333/1602, iter = 0.000193 seconds
1334/1602, iter = 0.000194 seconds
1335/1602, iter = 0.000194 seconds
1336/1602, iter = 0.000182 seconds
1337/1602, iter = 0.000181 seconds
1338/1602, iter = 0.000184 seconds
1339/1602, iter = 0.000181 seconds
1340/1602, iter = 0.000190 seconds
1341/1602, iter = 0.000185 seconds
1342/1602, iter = 0.000179 seconds
1343/1602, iter = 0.000181 seconds
1344/1602, iter = 0.000178 seconds
1345/1602, iter = 0.000182 seconds
1346/1602, iter = 0.000188 seconds
1347/1602, iter = 0.000181 seconds
1348/1602, iter = 0.000183 seconds
1349/1602, iter = 0.000186 seconds
1350/1602, iter = 0.000181 seconds
1351/1602, iter = 0.000185 seconds
1352/1602, iter = 0.000183 seconds
1353/1602, iter = 0.000181 seconds
1354/1602, iter = 0.000177 seconds
1355/1602, iter = 0.000179 seconds
1356/1602, iter = 0.000184 seconds
1357/1602, iter = 0.000194 seconds
1358/1602, iter = 0.000185 seconds
1359/1602, iter = 0.000184 seconds
1360/1602, iter = 0.000181 seconds
1361/1602, iter = 0.000182 seconds
1362/1602, iter = 0.000188 seconds
1363/1602, iter = 0.000181 seconds
1364/1602, iter = 0.000181 seconds
1365/1602, iter = 0.000180 seconds
1366/1602, iter = 0.000182 seconds
1367/1602, iter = 0.000181 seconds
1368/1602, iter = 0.000186 seconds
1369/1602, iter = 0.000181 seconds
1370/1602, iter = 0.000183 seconds
1371/1602, iter = 0.000187 seconds
1372/1602, iter = 0.000185 seconds
1373/1602, iter = 0.000189 seconds
1374/1602, iter = 0.000185 seconds
1375/1602, iter = 0.000182 seconds
1376/1602, iter = 0.000181 seconds
1377/1602, iter = 0.000178 seconds
1378/1602, iter = 0.000178 seconds
1379/1602, iter = 0.000185 seconds
1380/1602, iter = 0.000179 seconds
1381/1602, iter = 0.000183 seconds
1382/1602, iter = 0.000177 seconds
1383/1602, iter = 0.000182 seconds
1384/1602, iter = 0.000189 seconds
1385/1602, iter = 0.000184 seconds
1386/1602, iter = 0.000179 seconds
1387/1602, iter = 0.000178 seconds
1388/1602, iter = 0.000183 seconds
1389/1602, iter = 0.000186 seconds
1390/1602, iter = 0.000188 seconds
1391/1602, iter = 0.000184 seconds
1392/1602, iter = 0.000184 seconds
1393/1602, iter = 0.000181 seconds
1394/1602, iter = 0.000191 seconds
1395/1602, iter = 0.000189 seconds
1396/1602, iter = 0.000182 seconds
1397/1602, iter = 0.000181 seconds
1398/1602, iter = 0.000180 seconds
1399/1602, iter = 0.000181 seconds
1400/1602, iter = 0.000194 seconds
1401/1602, iter = 0.000186 seconds
1402/1602, iter = 0.000184 seconds
1403/1602, iter = 0.000180 seconds
1404/1602, iter = 0.000183 seconds
1405/1602, iter = 0.000184 seconds
1406/1602, iter = 0.000199 seconds
1407/1602, iter = 0.000181 seconds
1408/1602, iter = 0.000193 seconds
1409/1602, iter = 0.000182 seconds
1410/1602, iter = 0.000191 seconds
1411/1602, iter = 0.000190 seconds
1412/1602, iter = 0.000183 seconds
1413/1602, iter = 0.000191 seconds
1414/1602, iter = 0.000182 seconds
1415/1602, iter = 0.000194 seconds
1416/1602, iter = 0.000190 seconds
1417/1602, iter = 0.000181 seconds
1418/1602, iter = 0.000181 seconds
1419/1602, iter = 0.000185 seconds
1420/1602, iter = 0.000178 seconds
1421/1602, iter = 0.000183 seconds
1422/1602, iter = 0.000190 seconds
1423/1602, iter = 0.000178 seconds
1424/1602, iter = 0.000182 seconds
1425/1602, iter = 0.000181 seconds
1426/1602, iter = 0.000179 seconds
1427/1602, iter = 0.000189 seconds
1428/1602, iter = 0.000185 seconds
1429/1602, iter = 0.000182 seconds
1430/1602, iter = 0.000180 seconds
1431/1602, iter = 0.000181 seconds
1432/1602, iter = 0.000179 seconds
1433/1602, iter = 0.000185 seconds
1434/1602, iter = 0.000182 seconds
1435/1602, iter = 0.000181 seconds
1436/1602, iter = 0.000190 seconds
1437/1602, iter = 0.000184 seconds
1438/1602, iter = 0.000190 seconds
1439/1602, iter = 0.000185 seconds
1440/1602, iter = 0.000181 seconds
1441/1602, iter = 0.000187 seconds
1442/1602, iter = 0.000182 seconds
1443/1602, iter = 0.000183 seconds
1444/1602, iter = 0.000180 seconds
1445/1602, iter = 0.000179 seconds
1446/1602, iter = 0.000185 seconds
1447/1602, iter = 0.000182 seconds
1448/1602, iter = 0.000178 seconds
1449/1602, iter = 0.000187 seconds
1450/1602, iter = 0.000186 seconds
1451/1602, iter = 0.000185 seconds
1452/1602, iter = 0.000181 seconds
1453/1602, iter = 0.000178 seconds
1454/1602, iter = 0.000187 seconds
1455/1602, iter = 0.000181 seconds
1456/1602, iter = 0.000179 seconds
1457/1602, iter = 0.000181 seconds
1458/1602, iter = 0.000178 seconds
1459/1602, iter = 0.000178 seconds
1460/1602, iter = 0.000189 seconds
1461/1602, iter = 0.000181 seconds
1462/1602, iter = 0.000181 seconds
1463/1602, iter = 0.000189 seconds
1464/1602, iter = 0.000189 seconds
1465/1602, iter = 0.000197 seconds
1466/1602, iter = 0.000187 seconds
1467/1602, iter = 0.000179 seconds
1468/1602, iter = 0.000182 seconds
1469/1602, iter = 0.000183 seconds
1470/1602, iter = 0.000185 seconds
1471/1602, iter = 0.000206 seconds
1472/1602, iter = 0.000180 seconds
1473/1602, iter = 0.000177 seconds
1474/1602, iter = 0.000178 seconds
1475/1602, iter = 0.000181 seconds
1476/1602, iter = 0.000191 seconds
1477/1602, iter = 0.000181 seconds
1478/1602, iter = 0.000179 seconds
1479/1602, iter = 0.000178 seconds
1480/1602, iter = 0.000179 seconds
1481/1602, iter = 0.000189 seconds
1482/1602, iter = 0.000187 seconds
1483/1602, iter = 0.000181 seconds
1484/1602, iter = 0.000178 seconds
1485/1602, iter = 0.000188 seconds
1486/1602, iter = 0.000184 seconds
1487/1602, iter = 0.000189 seconds
1488/1602, iter = 0.000180 seconds
1489/1602, iter = 0.000183 seconds
1490/1602, iter = 0.000184 seconds
1491/1602, iter = 0.000185 seconds
1492/1602, iter = 0.000193 seconds
1493/1602, iter = 0.000192 seconds
1494/1602, iter = 0.000185 seconds
1495/1602, iter = 0.000180 seconds
1496/1602, iter = 0.000179 seconds
1497/1602, iter = 0.000181 seconds
1498/1602, iter = 0.000192 seconds
1499/1602, iter = 0.000181 seconds
1500/1602, iter = 0.000187 seconds
1501/1602, iter = 0.000189 seconds
1502/1602, iter = 0.000181 seconds
1503/1602, iter = 0.000191 seconds
1504/1602, iter = 0.000182 seconds
1505/1602, iter = 0.000185 seconds
1506/1602, iter = 0.000179 seconds
1507/1602, iter = 0.000180 seconds
1508/1602, iter = 0.000188 seconds
1509/1602, iter = 0.000188 seconds
1510/1602, iter = 0.000178 seconds
1511/1602, iter = 0.000181 seconds
1512/1602, iter = 0.000181 seconds
1513/1602, iter = 0.000182 seconds
1514/1602, iter = 0.000189 seconds
1515/1602, iter = 0.000185 seconds
1516/1602, iter = 0.000187 seconds
1517/1602, iter = 0.000184 seconds
1518/1602, iter = 0.000181 seconds
1519/1602, iter = 0.000195 seconds
1520/1602, iter = 0.000182 seconds
1521/1602, iter = 0.000184 seconds
1522/1602, iter = 0.000182 seconds
1523/1602, iter = 0.000183 seconds
1524/1602, iter = 0.000179 seconds
